"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"05-Nov-2010","     6321.85","     6338.50","     6303.10","     6312.45","       27174949","         1143.23"
"08-Nov-2010","     6335.25","     6335.90","     6265.35","     6273.20","      153925612","         6799.73"
"09-Nov-2010","     6281.00","     6310.90","     6243.55","     6301.55","      139822783","         7037.06"
"10-Nov-2010","     6303.20","     6307.65","     6269.25","     6275.70","      125609850","         6187.20"
"11-Nov-2010","     6286.35","     6296.55","     6179.50","     6194.25","      169295911","         7013.98"
"12-Nov-2010","     6182.30","     6202.50","     6056.75","     6071.65","      155200157","         7348.97"
"15-Nov-2010","     6079.90","     6128.75","     6039.40","     6121.60","      124265953","         6436.93"
"16-Nov-2010","     6143.45","     6144.05","     5970.60","     5988.70","      139191484","         7327.56"
"18-Nov-2010","     6075.95","     6076.20","     5906.75","     5998.80","      190221312","         9720.83"
"19-Nov-2010","     6011.30","     6013.25","     5863.95","     5890.30","      150744322","         7332.53"
"22-Nov-2010","     5920.90","     6020.25","     5905.15","     6010.00","      123423130","         6138.02"
"23-Nov-2010","     5971.55","     5973.35","     5824.95","     5934.75","      158866285","         7781.91"
"24-Nov-2010","     5946.80","     5976.65","     5833.60","     5865.75","      125846538","         6608.67"
"25-Nov-2010","     5883.95","     5907.10","     5780.35","     5799.75","      371673464","        12228.45"
"26-Nov-2010","     5828.55","     5838.50","     5690.35","     5751.95","      287201252","         9841.53"
"29-Nov-2010","     5789.95","     5843.15","     5754.70","     5830.00","      155071028","         6132.15"
"30-Nov-2010","     5811.60","     5892.25","     5768.35","     5862.70","      217959199","         8862.20"
"01-Dec-2010","     5871.00","     5971.00","     5865.55","     5960.90","      173354997","         7422.59"
"02-Dec-2010","     6023.05","     6029.50","     5980.60","     6011.70","      197376731","         8206.15"
"03-Dec-2010","     6013.35","     6025.40","     5964.25","     5992.80","      165379301","         6957.19"
"06-Dec-2010","     6033.65","     6069.45","     5981.70","     5992.25","      145317173","         7255.47"
"07-Dec-2010","     5995.05","     6001.00","     5939.70","     5976.55","      145410821","         7503.81"
"08-Dec-2010","     5954.40","     5960.00","     5878.60","     5903.70","      122572793","         7342.58"
"09-Dec-2010","     5924.25","     5927.30","     5742.30","     5766.50","      169510906","         8924.45"
"10-Dec-2010","     5761.00","     5865.50","     5721.15","     5857.35","      167487929","         9006.74"
"13-Dec-2010","     5882.65","     5913.80","     5795.90","     5907.65","      138228657","         6888.32"
"14-Dec-2010","     5928.70","     5953.95","     5888.75","     5944.10","      125296903","         6074.88"
"15-Dec-2010","     5931.15","     5942.75","     5865.80","     5892.30","      126323113","         7089.53"
"16-Dec-2010","     5910.55","     5956.15","     5855.05","     5948.75","      149826681","         8378.96"
"20-Dec-2010","     5926.85","     5985.00","     5900.25","     5947.05","      121821490","         7312.39"
"21-Dec-2010","     5960.40","     6007.45","     5960.05","     6000.65","      126542972","         6485.84"
"22-Dec-2010","     6019.00","     6023.80","     5958.00","     5984.40","      118823292","         5864.21"
"23-Dec-2010","     6005.90","     6006.45","     5964.60","     5980.00","       85460029","         4301.17"
"24-Dec-2010","     5940.25","     6017.35","     5940.25","     6011.60","      123574629","         4656.48"
"27-Dec-2010","     6013.30","     6045.75","     5991.10","     5998.10","       95958318","         3459.44"
"28-Dec-2010","     6005.35","     6010.90","     5982.25","     5996.00","       90722187","         3636.15"
"29-Dec-2010","     6005.15","     6067.55","     6002.85","     6060.35","       92994810","         4053.20"
"30-Dec-2010","     6062.35","     6106.40","     6062.35","     6101.85","      194348266","         7239.30"
"31-Dec-2010","     6105.10","     6147.30","     6103.55","     6134.50","      113754901","         4945.21"
"03-Jan-2011","     6177.45","     6178.55","     6147.20","     6157.60","       96028639","         4477.36"
"04-Jan-2011","     6172.75","     6181.05","     6124.40","     6146.35","      181727905","         7678.55"
"05-Jan-2011","     6141.35","     6141.35","     6062.35","     6079.80","      139614193","         6606.21"
"06-Jan-2011","     6107.00","     6116.15","     6022.30","     6048.25","      152338978","         7050.18"
"07-Jan-2011","     6030.90","     6051.20","     5883.60","     5904.60","      171809106","         8325.79"
"10-Jan-2011","     5901.30","     5907.25","     5740.95","     5762.85","      156945855","         7920.38"
"11-Jan-2011","     5767.95","     5842.60","     5698.20","     5754.10","      161261704","         8307.22"
"12-Jan-2011","     5800.05","     5874.20","     5711.30","     5863.25","      188116995","         8709.68"
"13-Jan-2011","     5850.75","     5857.75","     5736.70","     5751.90","      175347539","         8150.11"
"14-Jan-2011","     5752.10","     5833.65","     5639.65","     5654.55","      174568442","         7372.10"
"17-Jan-2011","     5648.80","     5696.15","     5624.15","     5654.75","      148497108","         6417.27"
"18-Jan-2011","     5682.55","     5730.50","     5671.25","     5724.05","      141008889","         6160.38"
"19-Jan-2011","     5737.35","     5747.65","     5662.55","     5691.05","      146719934","         6694.79"
"20-Jan-2011","     5656.00","     5729.45","     5634.50","     5711.60","      130496983","         6947.70"
"21-Jan-2011","     5692.05","     5717.55","     5674.50","     5696.50","      119990780","         6083.61"
"24-Jan-2011","     5717.10","     5756.00","     5697.75","     5743.25","      108832157","         6641.96"
"25-Jan-2011","     5763.30","     5801.55","     5680.65","     5687.40","      126128667","         7302.14"
"27-Jan-2011","     5725.30","     5726.10","     5594.95","     5604.30","      201496674","         9182.79"
"28-Jan-2011","     5614.00","     5614.40","     5459.55","     5512.15","      173107003","         8122.35"
"31-Jan-2011","     5452.55","     5526.85","     5416.65","     5505.90","      177847681","         7873.96"
"01-Feb-2011","     5537.30","     5539.15","     5402.00","     5417.20","      171232063","         7797.43"
"02-Feb-2011","     5469.55","     5490.60","     5415.65","     5432.00","      172198228","         7860.06"
"03-Feb-2011","     5430.45","     5532.65","     5418.00","     5526.75","      154228754","         6254.00"
"04-Feb-2011","     5519.90","     5556.30","     5369.05","     5395.75","      187819542","         7685.49"
"07-Feb-2011","     5430.15","     5440.35","     5376.95","     5396.00","      150447066","         5905.38"
"08-Feb-2011","     5432.35","     5432.35","     5303.40","     5312.55","      155600262","         6479.05"
"09-Feb-2011","     5293.05","     5339.45","     5225.65","     5253.55","      246525934","         9294.77"
"10-Feb-2011","     5246.05","     5272.60","     5196.80","     5225.80","      225237990","         8309.47"
"11-Feb-2011","     5219.65","     5319.45","     5177.70","     5310.00","      211250584","         7717.69"
"14-Feb-2011","     5340.25","     5463.80","     5340.25","     5456.00","      175710338","         7073.77"
"15-Feb-2011","     5467.75","     5506.50","     5408.35","     5481.00","      170459703","         7071.00"
"16-Feb-2011","     5467.60","     5504.80","     5460.35","     5481.70","      140517190","         5258.76"
"17-Feb-2011","     5501.70","     5553.00","     5463.40","     5546.45","      143669623","         5601.73"
"18-Feb-2011","     5557.55","     5599.25","     5441.95","     5458.95","      180906498","         7684.74"
"21-Feb-2011","     5456.60","     5526.25","     5413.10","     5518.60","      137634026","         6109.38"
"22-Feb-2011","     5504.40","     5519.45","     5437.30","     5469.20","      166271411","         7383.12"
"23-Feb-2011","     5452.45","     5495.20","     5427.55","     5437.35","      173584660","         7203.80"
"24-Feb-2011","     5408.75","     5423.40","     5242.50","     5262.70","      259347677","        11011.16"
"25-Feb-2011","     5321.05","     5338.20","     5232.75","     5303.55","      193536325","         7679.23"
"28-Feb-2011","     5330.15","     5477.00","     5308.60","     5333.25","      317245759","        10276.18"
"01-Mar-2011","     5382.00","     5533.05","     5373.55","     5522.30","      210498269","         7411.09"
"03-Mar-2011","     5478.45","     5570.75","     5468.25","     5536.20","      218804792","         8848.97"
"04-Mar-2011","     5586.20","     5608.20","     5524.10","     5538.75","      162006860","         6522.01"
"07-Mar-2011","     5490.05","     5491.25","     5408.45","     5463.15","      134581629","         5145.87"
"08-Mar-2011","     5466.10","     5530.55","     5464.75","     5520.80","      127506672","         5176.59"
"09-Mar-2011","     5542.40","     5563.30","     5477.45","     5531.00","      149822867","         5595.45"
"10-Mar-2011","     5516.10","     5516.30","     5468.45","     5494.40","      135730117","         4854.41"
"11-Mar-2011","     5456.15","     5502.70","     5411.55","     5445.45","      133441964","         5586.59"
"14-Mar-2011","     5436.50","     5537.30","     5434.25","     5531.50","      173521756","         5310.24"
"15-Mar-2011","     5420.00","     5497.85","     5373.65","     5449.65","      191037598","         7745.78"
"16-Mar-2011","     5475.95","     5535.10","     5475.95","     5511.15","      135196748","         5724.84"
"17-Mar-2011","     5455.40","     5510.05","     5435.30","     5446.65","      135255698","         5962.69"
"18-Mar-2011","     5475.35","     5483.05","     5366.40","     5373.70","      129492420","         5729.27"
"21-Mar-2011","     5408.75","     5413.30","     5348.20","     5364.75","      107174731","         4222.09"
"22-Mar-2011","     5390.85","     5428.15","     5376.15","     5413.85","       94938100","         3978.80"
"23-Mar-2011","     5411.40","     5484.95","     5401.95","     5480.25","      112036402","         4852.75"
"24-Mar-2011","     5501.80","     5529.00","     5496.10","     5522.40","      115262055","         4766.56"
"25-Mar-2011","     5588.65","     5667.10","     5560.95","     5654.25","      133451382","         6457.47"
"28-Mar-2011","     5645.25","     5709.10","     5643.20","     5687.25","      130717964","         6675.09"
"29-Mar-2011","     5686.50","     5770.35","     5680.70","     5736.35","      140479340","         6737.62"
"30-Mar-2011","     5755.80","     5803.15","     5753.90","     5787.65","      133208726","         6161.99"
"31-Mar-2011","     5803.05","     5872.00","     5778.65","     5833.75","      219441114","        11741.25"
